time_s,ball_grey,servo_grey,ball_black,servo_black,Kp,Ki,Kd,r_0
10.88,255.455075734324,-1.0530457530038,256.419172410459,9.05959462100507,-1.2,-0.01,-0.7,70
10.89,255.655753726759,-1.0530457530038,256.46535056692,9.05959462100507,-1.2,-0.01,-0.7,70
10.9,255.858901589764,-1.0530457530038,256.489604355914,9.05959462100507,-1.2,-0.01,-0.7,70
10.91,256.064587364803,-1.0530457530038,256.49043193297,9.05959462100507,-1.2,-0.01,-0.7,70
10.915,256.168403435371,14.2114520094397,256.481723660582,3.5382381859729,-1.2,-0.01,-0.7,70
10.92,256.272873469321,14.2114520094397,256.466799661385,3.5382381859729,-1.2,-0.01,-0.7,70
10.93,256.483391351549,14.2114520094397,256.418515859421,3.5382381859729,-1.2,-0.01,-0.7,70
10.94,256.694300015296,14.2114520094397,256.347215427329,3.5382381859729,-1.2,-0.01,-0.7,70
10.95,256.902460689019,14.2114520094397,256.256070686259,3.5382381859729,-1.2,-0.01,-0.7,70
10.96,257.103979664487,14.2114520094397,256.148117014497,3.5382381859729,-1.2,-0.01,-0.7,70
10.97,257.294623907419,14.2114520094397,256.025660095894,3.5382381859729,-1.2,-0.01,-0.7,70
10.974,257.366876366975,16.0070656203515,255.973017201179,-6.04982304653887,-1.2,-0.01,-0.7,70
10.98,257.470123211333,16.0070656203515,255.890440489472,-6.04982304653887,-1.2,-0.01,-0.7,70
10.99,257.626320751904,16.0070656203515,255.744549793341,-6.04982304653887,-1.2,-0.01,-0.7,70
11,257.759196508396,16.0070656203515,255.592229718548,-6.04982304653887,-1.2,-0.01,-0.7,70
11.01,257.864980234166,16.0070656203515,255.439461288584,-6.04982304653887,-1.2,-0.01,-0.7,70
11.02,257.940249663291,16.0070656203515,255.291712615643,-6.04982304653887,-1.2,-0.01,-0.7,70
11.03,257.981981052276,16.0070656203515,255.153070646547,-6.04982304653887,-1.2,-0.01,-0.7,70
11.033,257.987559624178,9.89815025586977,255.113697003331,-11.2402572192561,-1.2,-0.01,-0.7,70
11.04,257.987573455865,9.89815025586977,255.026442824273,-11.2402572192561,-1.2,-0.01,-0.7,70
11.05,257.955080442162,9.89815025586977,254.914366558673,-11.2402572192561,-1.2,-0.01,-0.7,70
11.06,257.883530464757,9.89815025586977,254.820271252849,-11.2402572192561,-1.2,-0.01,-0.7,70
11.07,257.772749146539,9.89815025586977,254.74818665288,-11.2402572192561,-1.2,-0.01,-0.7,70
11.08,257.623119810975,9.89815025586977,254.701342538015,-11.2402572192561,-1.2,-0.01,-0.7,70
11.09,257.435393852082,9.89815025586977,254.681891664903,-11.2402572192561,-1.2,-0.01,-0.7,70
11.092,257.393360095819,-5.22699007548728,254.681416768993,-2.53024965792307,-1.2,-0.01,-0.7,70
11.1,257.21058060157,-5.22699007548728,254.691273122615,-2.53024965792307,-1.2,-0.01,-0.7,70
11.11,256.950535343763,-5.22699007548728,254.72932091625,-2.53024965792307,-1.2,-0.01,-0.7,70
11.12,256.658645937206,-5.22699007548728,254.792893068455,-2.53024965792307,-1.2,-0.01,-0.7,70
11.13,256.339371438914,-5.22699007548728,254.876711197521,-2.53024965792307,-1.2,-0.01,-0.7,70
11.14,255.997721043631,-5.22699007548728,254.976017857036,-2.53024965792307,-1.2,-0.01,-0.7,70
11.15,255.638862436072,-5.22699007548728,255.087497562738,-2.53024965792307,-1.2,-0.01,-0.7,70
11.151,255.602226528004,-21.5758506069479,255.099227590281,0.115047442423024,-1.2,-0.01,-0.7,70
11.156,255.417403133284,-21.5758506069479,255.159206792054,0.115047442423024,-1.2,-0.01,-0.7,70
11.16,255.267904060468,-21.5758506069479,255.208785030341,0.115047442423024,-1.2,-0.01,-0.7,70
11.17,254.89058401636,-21.5758506069479,255.338077525915,0.115047442423024,-1.2,-0.01,-0.7,70
11.18,254.513856700651,-21.5758506069479,255.47326568384,0.115047442423024,-1.2,-0.01,-0.7,70
11.19,254.145307561246,-21.5758506069479,255.611907465727,0.115047442423024,-1.2,-0.01,-0.7,70
11.2,253.792592843852,-21.5758506069479,255.752058841489,0.115047442423024,-1.2,-0.01,-0.7,70
11.21,253.46304587364,-8.19249038337304,255.892415692411,9.30036151084805,-1.2,-0.01,-0.7,70
11.22,253.163342727446,-8.19249038337304,256.03152363767,9.30036151084805,-1.2,-0.01,-0.7,70
11.23,252.898580671953,-8.19249038337304,256.165847680072,9.30036151084805,-1.2,-0.01,-0.7,70
11.24,252.671793917344,-8.19249038337304,256.289796456009,9.30036151084805,-1.2,-0.01,-0.7,70
11.25,252.48440630557,-8.19249038337304,256.398427329149,9.30036151084805,-1.2,-0.01,-0.7,70
11.26,252.336672491995,-8.19249038337304,256.488294312329,9.30036151084805,-1.2,-0.01,-0.7,70
11.269,252.237163370047,-1.04742988163409,256.551078681507,8.49522295991979,-1.2,-0.01,-0.7,70
11.27,252.228029971022,-1.04742988163409,256.55694453817,8.49522295991979,-1.2,-0.01,-0.7,70
11.275,252.188032694824,-1.04742988163409,256.582787980801,8.49522295991979,-1.2,-0.01,-0.7,70
11.28,252.157315230837,-1.04742988163409,256.602769926417,8.49522295991979,-1.2,-0.01,-0.7,70
11.29,252.122528212096,-1.04742988163409,256.624936135526,8.49522295991979,-1.2,-0.01,-0.7,70
11.3,252.120823035446,-1.04742988163409,256.623190325311,8.49522295991979,-1.2,-0.01,-0.7,70
11.31,252.148868869156,-1.04742988163409,256.5974624326,8.49522295991979,-1.2,-0.01,-0.7,70
11.32,252.203145899588,-1.04742988163409,256.54772600616,8.49522295991979,-1.2,-0.01,-0.7,70
11.328,252.263101697282,-1.04742988163409,256.490662522224,-0.107808817951796,-1.2,-0.01,-0.7,70
11.33,252.280161168789,-1.04742988163409,256.473998990479,-0.107808817951796,-1.2,-0.01,-0.7,70
11.34,252.376598466919,-1.04742988163409,256.377082960295,-0.107808817951796,-1.2,-0.01,-0.7,70
11.35,252.489415145706,-1.04742988163409,256.260122886576,-0.107808817951796,-1.2,-0.01,-0.7,70
11.36,252.615896906224,-1.04742988163409,256.128232893949,-0.107808817951796,-1.2,-0.01,-0.7,70
11.37,252.753680813454,-1.04742988163409,255.986278551734,-0.107808817951796,-1.2,-0.01,-0.7,70
11.38,252.90075503683,-1.04742988163409,255.837968759208,-0.107808817951796,-1.2,-0.01,-0.7,70
11.387,253.008323950565,-1.04742988163409,255.731866652804,-9.30334533808808,-1.2,-0.01,-0.7,70
11.39,253.055442477156,-1.04742988163409,255.686014196462,-9.30334533808808,-1.2,-0.01,-0.7,70
11.4,253.216374009118,-1.04742988163409,255.533086415318,-9.30334533808808,-1.2,-0.01,-0.7,70
11.41,253.382455841904,-1.04742988163409,255.383651480072,-9.30334533808808,-1.2,-0.01,-0.7,70
11.42,253.55283430556,-1.04742988163409,255.243607754539,-9.30334533808808,-1.2,-0.01,-0.7,70
11.43,253.72686053263,-1.04742988163409,255.118155656891,-9.30334533808808,-1.2,-0.01,-0.7,70
11.44,253.904056689818,-1.04742988163409,255.011093117666,-9.30334533808808,-1.2,-0.01,-0.7,70
11.446,254.011750407864,-1.04742988163409,254.956831649098,-9.86165433993269,-1.2,-0.01,-0.7,70
11.45,254.084084837813,-1.04742988163409,254.925081735986,-9.86165433993269,-1.2,-0.01,-0.7,70
11.46,254.266719041498,-1.04742988163409,254.861982474562,-9.86165433993269,-1.2,-0.01,-0.7,70
11.47,254.451820990492,-1.04742988163409,254.823240228475,-9.86165433993269,-1.2,-0.01,-0.7,70
11.48,254.639319173874,-1.04742988163409,254.810010145691,-9.86165433993269,-1.2,-0.01,-0.7,70
11.49,254.829191450545,-1.04742988163409,254.823106088151,-9.86165433993269,-1.2,-0.01,-0.7,70
11.5,255.021450764017,-1.04742988163409,254.863045476251,-9.86165433993269,-1.2,-0.01,-0.7,70
11.505,255.118486324386,0.500523657977396,254.893188005823,-1.17849066260214,-1.2,-0.01,-0.7,70
11.51,255.216133069643,0.500523657977396,254.930152515989,-1.17849066260214,-1.2,-0.01,-0.7,70
11.52,255.41324554313,0.500523657977396,255.023712593761,-1.17849066260214,-1.2,-0.01,-0.7,70
11.53,255.61265431457,0.500523657977396,255.14040748283,-1.17849066260214,-1.2,-0.01,-0.7,70
11.54,255.81409718873,0.500523657977396,255.274855540022,-1.17849066260214,-1.2,-0.01,-0.7,70
11.55,256.017234932648,0.500523657977396,255.422174899778,-1.17849066260214,-1.2,-0.01,-0.7,70
11.56,256.221690642687,0.500523657977396,255.578895564105,-1.17849066260214,-1.2,-0.01,-0.7,70
11.564,256.303755350509,14.5796603151586,255.643639411009,7.23027642223702,-1.2,-0.01,-0.7,70
11.57,256.427067225046,14.5796603151586,255.742527457241,7.23027642223702,-1.2,-0.01,-0.7,70
11.58,256.632488866844,14.5796603151586,255.911017328751,7.23027642223702,-1.2,-0.01,-0.7,70
11.59,256.83570968756,14.5796603151586,256.080694999328,7.23027642223702,-1.2,-0.01,-0.7,70
11.6,257.033380040091,14.5796603151586,256.246060023865,7.23027642223702,-1.2,-0.01,-0.7,70
11.61,257.221542888571,14.5796603151586,256.40222699839,7.23027642223702,-1.2,-0.01,-0.7,70
11.62,257.396007479316,14.5796603151586,256.545698988806,7.23027642223702,-1.2,-0.01,-0.7,70
11.623,257.445050029623,15.4282536049702,256.585882747461,11.9041066106982,-1.2,-0.01,-0.7,70
11.63,257.552617340999,15.4282536049702,256.673968004363,11.9041066106982,-1.2,-0.01,-0.7,70
11.64,257.687399794969,15.4282536049702,256.7850137197,11.9041066106982,-1.2,-0.01,-0.7,70
11.65,257.796632909389,15.4282536049702,256.875956109449,11.9041066106982,-1.2,-0.01,-0.7,70
11.66,257.87692935964,15.4282536049702,256.943070922579,11.9041066106982,-1.2,-0.01,-0.7,70
11.67,257.925289478186,15.4282536049702,256.98334337611,11.9041066106982,-1.2,-0.01,-0.7,70
11.68,257.939118991837,15.4282536049702,256.994756557768,11.9041066106982,-1.2,-0.01,-0.7,70
11.682,257.937541190934,8.32301672278194,256.993451659873,6.05053011492546,-1.2,-0.01,-0.7,70
11.69,257.916239330197,8.32301672278194,256.975900114304,6.05053011492546,-1.2,-0.01,-0.7,70
11.7,257.85519067494,8.32301672278194,256.926322771889,6.05053011492546,-1.2,-0.01,-0.7,70
11.71,257.755551898283,8.32301672278194,256.847541560906,6.05053011492546,-1.2,-0.01,-0.7,70
11.72,257.617706655606,8.32301672278194,256.742712876081,6.05053011492546,-1.2,-0.01,-0.7,70
11.73,257.442577420062,8.32301672278194,256.614841746583,6.05053011492546,-1.2,-0.01,-0.7,70
11.74,257.231418224174,8.32301672278194,256.466177522891,6.05053011492546,-1.2,-0.01,-0.7,70
11.741,257.208374800615,-7.04449193429332,256.450229044231,-5.88073833887206,-1.2,-0.01,-0.7,70
11.746,257.088024574107,-7.04449193429332,256.367725595983,-5.88073833887206,-1.2,-0.01,-0.7,70
11.75,256.985716683232,-7.04449193429332,256.298409571446,-5.88073833887206,-1.2,-0.01,-0.7,70
11.76,256.707888803138,-7.04449193429332,256.113635911238,-5.88073833887206,-1.2,-0.01,-0.7,70
11.77,256.401854343216,-7.04449193429332,255.916425752461,-5.88073833887206,-1.2,-0.01,-0.7,70
11.78,256.072517599049,-7.04449193429332,255.713561012248,-5.88073833887206,-1.2,-0.01,-0.7,70
11.79,255.725250599064,-7.04449193429332,255.511625929047,-5.88073833887206,-1.2,-0.01,-0.7,70
11.8,255.365507771879,-22.4680268325866,255.315806241419,-14.2554295758864,-1.2,-0.01,-0.7,70
11.81,254.99864460431,-22.4680268325866,255.130531800536,-14.2554295758864,-1.2,-0.01,-0.7,70
11.82,254.630657042636,-22.4680268325866,254.961177471431,-14.2554295758864,-1.2,-0.01,-0.7,70
11.83,254.268591763173,-22.4680268325866,254.813932879612,-14.2554295758864,-1.2,-0.01,-0.7,70
11.84,253.919959241731,-22.4680268325866,254.694070512281,-14.2554295758864,-1.2,-0.01,-0.7,70
11.85,253.592225170658,-22.4680268325866,254.605423229425,-14.2554295758864,-1.2,-0.01,-0.7,70
11.859,253.320988802802,-5.37842932621014,254.554551208153,-4.92181085898447,-1.2,-0.01,-0.7,70
11.86,253.292460437868,-5.37842932621014,254.550645488674,-4.92181085898447,-1.2,-0.01,-0.7,70
11.865,253.155098560027,-5.37842932621014,254.536193087142,-4.92181085898447,-1.2,-0.01,-0.7,70
11.87,253.026975164539,-5.37842932621014,254.530146350014,-4.92181085898447,-1.2,-0.01,-0.7,70
11.88,252.800134596406,-5.37842932621014,254.540817206401,-4.92181085898447,-1.2,-0.01,-0.7,70
11.89,252.613940493855,-5.37842932621014,254.577258696953,-4.92181085898447,-1.2,-0.01,-0.7,70
11.9,252.468634592259,-5.37842932621014,254.63463825613,-4.92181085898447,-1.2,-0.01,-0.7,70
11.91,252.363235315625,-5.37842932621014,254.709667298215,-4.92181085898447,-1.2,-0.01,-0.7,70
11.918,252.3064673776,-1.041896439508,254.78079553218,-1.17495714723079,-1.2,-0.01,-0.7,70
11.92,252.295957544518,-1.041896439508,254.800017057713,-1.17495714723079,-1.2,-0.01,-0.7,70
11.93,252.264485049352,-1.041896439508,254.903871248094,-1.17495714723079,-1.2,-0.01,-0.7,70
11.94,252.265927598037,-1.041896439508,255.018803420039,-1.17495714723079,-1.2,-0.01,-0.7,70
11.95,252.296938516878,-1.041896439508,255.141765587808,-1.17495714723079,-1.2,-0.01,-0.7,70
11.96,252.353994439253,-1.041896439508,255.270294448963,-1.17495714723079,-1.2,-0.01,-0.7,70
11.97,252.433607615953,-1.041896439508,255.402745235786,-1.17495714723079,-1.2,-0.01,-0.7,70
11.977,252.500978125564,-1.041896439508,255.497160085958,5.32014445034023,-1.2,-0.01,-0.7,70
11.98,252.532473004824,-1.041896439508,255.53797211961,5.32014445034023,-1.2,-0.01,-0.7,70
11.99,252.647562649903,-1.041896439508,255.674731124833,5.32014445034023,-1.2,-0.01,-0.7,70
12,252.776178838883,-1.041896439508,255.810145966448,5.32014445034023,-1.2,-0.01,-0.7,70
12.01,252.91597571672,-1.041896439508,255.939903351003,5.32014445034023,-1.2,-0.01,-0.7,70
12.02,253.064958097074,-1.041896439508,256.060408909307,5.32014445034023,-1.2,-0.01,-0.7,70
12.03,253.221464453691,-1.041896439508,256.169295241352,5.32014445034023,-1.2,-0.01,-0.7,70
12.036,253.318404305469,-1.041896439508,256.228334397488,8.97428691302565,-1.2,-0.01,-0.7,70
12.04,253.384139785564,-1.041896439508,256.264908893817,8.97428691302565,-1.2,-0.01,-0.7,70
12.05,253.551902758565,-1.041896439508,256.345875474708,8.97428691302565,-1.2,-0.01,-0.7,70
12.06,253.723910451949,-1.041896439508,256.410064930529,8.97428691302565,-1.2,-0.01,-0.7,70
12.07,253.89952306815,-1.041896439508,256.454670017194,8.97428691302565,-1.2,-0.01,-0.7,70
12.08,254.078270270469,-1.041896439508,256.477442566532,8.97428691302565,-1.2,-0.01,-0.7,70
12.09,254.259820188029,-1.041896439508,256.476920242765,8.97428691302565,-1.2,-0.01,-0.7,70
12.095,254.351573420888,-1.041896439508,256.467595400301,3.42586523876121,-1.2,-0.01,-0.7,70
12.1,254.443951686464,-1.041896439508,256.45209749538,3.42586523876121,-1.2,-0.01,-0.7,70
12.11,254.63053016977,-1.041896439508,256.402805801071,3.42586523876121,-1.2,-0.01,-0.7,70
12.12,254.819486914247,-1.041896439508,256.330705992482,3.42586523876121,-1.2,-0.01,-0.7,70
12.13,255.010801802248,-1.041896439508,256.238998578523,3.42586523876121,-1.2,-0.01,-0.7,70
12.14,255.204489180473,-1.041896439508,256.130744505717,3.42586523876121,-1.2,-0.01,-0.7,70
12.15,255.400586525525,-1.041896439508,256.008269002085,3.42586523876121,-1.2,-0.01,-0.7,70
12.154,255.479711528403,5.2252501044445,255.955700741819,-6.09955879058102,-1.2,-0.01,-0.7,70
12.16,255.599140483309,5.2252501044445,255.873326258486,-6.09955879058102,-1.2,-0.01,-0.7,70
12.17,255.799986953978,5.2252501044445,255.728014248173,-6.09955879058102,-1.2,-0.01,-0.7,70
12.18,256.002343230181,5.2252501044445,255.576567269542,-6.09955879058102,-1.2,-0.01,-0.7,70
12.19,256.204918810047,5.2252501044445,255.424942696458,-6.09955879058102,-1.2,-0.01,-0.7,70
12.2,256.406131004004,5.2252501044445,255.278575578365,-6.09955879058102,-1.2,-0.01,-0.7,70
12.21,256.604267957349,5.2252501044445,255.141520942695,-6.09955879058102,-1.2,-0.01,-0.7,70
12.213,256.662850563186,14.9910500516695,255.10265989789,-11.170141055335,-1.2,-0.01,-0.7,70
12.22,256.797592617988,14.9910500516695,255.016661363758,-11.170141055335,-1.2,-0.01,-0.7,70
12.23,256.984028002344,14.9910500516695,254.906507050203,-11.170141055335,-1.2,-0.01,-0.7,70
12.24,257.160639301795,14.9910500516695,254.814436690669,-11.170141055335,-1.2,-0.01,-0.7,70
12.25,257.323900810331,14.9910500516695,254.744411299838,-11.170141055335,-1.2,-0.01,-0.7,70
12.26,257.470044636224,14.9910500516695,254.699600024457,-11.170141055335,-1.2,-0.01,-0.7,70
12.27,257.59531296138,14.9910500516695,254.682110867048,-11.170141055335,-1.2,-0.01,-0.7,70
12.272,257.61754234901,13.4272701871607,254.682017027427,-2.39044757994425,-1.2,-0.01,-0.7,70
12.28,257.696134927403,13.4272701871607,254.693351444864,-2.39044757994425,-1.2,-0.01,-0.7,70
12.29,257.769309385458,13.4272701871607,254.733132166813,-2.39044757994425,-1.2,-0.01,-0.7,70
12.3,257.812144556393,13.4272701871607,254.798283421401,-2.39044757994425,-1.2,-0.01,-0.7,70
12.31,257.822438266219,13.4272701871607,254.883488672113,-2.39044757994425,-1.2,-0.01,-0.7,70
12.32,257.798425942729,13.4272701871607,254.98394968238,-2.39044757994425,-1.2,-0.01,-0.7,70
12.33,257.738724703424,13.4272701871607,255.096316725851,-2.39044757994425,-1.2,-0.01,-0.7,70
12.331,257.730748461524,3.5809335447566,255.108119882511,0.240073334676546,-1.2,-0.01,-0.7,70
12.336,257.685325369369,3.5809335447566,255.168419251123,0.240073334676546,-1.2,-0.01,-0.7,70
12.34,257.64231585136,3.5809335447566,255.218199048381,0.240073334676546,-1.2,-0.01,-0.7,70
12.35,257.509007750008,3.5809335447566,255.347777299498,0.240073334676546,-1.2,-0.01,-0.7,70
12.36,257.339800630267,3.5809335447566,255.482935208199,0.240073334676546,-1.2,-0.01,-0.7,70
12.37,257.136544243446,3.5809335447566,255.621230998194,0.240073334676546,-1.2,-0.01,-0.7,70
12.38,256.9015956027,3.5809335447566,255.760722388416,0.240073334676546,-1.2,-0.01,-0.7,70
12.39,256.637558811127,-12.0424529625711,255.900106248743,9.30419091071373,-1.2,-0.01,-0.7,70
12.4,256.347186383661,-12.0424529625711,256.037929590047,9.30419091071373,-1.2,-0.01,-0.7,70
12.41,256.034168569464,-12.0424529625711,256.170675767116,9.30419091071373,-1.2,-0.01,-0.7,70
12.42,255.703575740655,-12.0424529625711,256.292799585585,9.30419091071373,-1.2,-0.01,-0.7,70
12.43,255.36128653643,-12.0424529625711,256.399414679385,9.30419091071373,-1.2,-0.01,-0.7,70
12.44,255.01347283056,-12.0424529625711,256.487123781024,9.30419091071373,-1.2,-0.01,-0.7,70
12.449,254.700755977128,-20.4651745374288,256.547875224645,8.37099096092064,-1.2,-0.01,-0.7,70
12.45,254.666223857655,-20.4651745374288,256.553510705909,8.37099096092064,-1.2,-0.01,-0.7,70
12.455,254.494632458289,-20.4651745374288,256.578194133797,8.37099096092064,-1.2,-0.01,-0.7,70
12.46,254.325361397315,-20.4651745374288,256.597004283967,8.37099096092064,-1.2,-0.01,-0.7,70
12.47,253.99681919073,-20.4651745374288,256.616838114693,8.37099096092064,-1.2,-0.01,-0.7,70
12.48,253.686750298439,-20.4651745374288,256.612854249259,8.37099096092064,-1.2,-0.01,-0.7,70
12.49,253.401189388446,-20.4651745374288,256.585062496272,8.37099096092064,-1.2,-0.01,-0.7,70
12.5,253.145799634782,-20.4651745374288,256.533491963599,8.37099096092064,-1.2,-0.01,-0.7,70
12.508,252.966683438293,-1.03651067659718,256.475154371181,-0.263545233067515,-1.2,-0.01,-0.7,70
12.51,252.925718344583,-1.03651067659718,256.458200957712,-0.263545233067515,-1.2,-0.01,-0.7,70
12.52,252.745247214089,-1.03651067659718,256.360023101896,-0.263545233067515,-1.2,-0.01,-0.7,70
12.53,252.606557749913,-1.03651067659718,256.242134656459,-0.263545233067515,-1.2,-0.01,-0.7,70
12.54,252.509448769315,-1.03651067659718,256.109678376896,-0.263545233067515,-1.2,-0.01,-0.7,70
12.55,252.452053828883,-1.03651067659718,255.967542807764,-0.263545233067515,-1.2,-0.01,-0.7,70
12.56,252.43143123614,-1.03651067659718,255.819452590886,-0.263545233067515,-1.2,-0.01,-0.7,70
12.567,252.436981579341,-1.03651067659718,255.713747816533,-9.34721005975416,-1.2,-0.01,-0.7,70
12.57,252.444019048295,-1.03651067659718,255.668127672734,-9.34721005975416,-1.2,-0.01,-0.7,70
12.58,252.485980420873,-1.03651067659718,255.51624059692,-9.34721005975416,-1.2,-0.01,-0.7,70
12.59,252.553458765697,-1.03651067659718,255.368236765079,-9.34721005975416,-1.2,-0.01,-0.7,70
12.6,252.64275769909,-1.03651067659718,255.22996914235,-9.34721005975416,-1.2,-0.01,-0.7,70
12.61,252.750460019377,-1.03651067659718,255.10658170182,-9.34721005975416,-1.2,-0.01,-0.7,70
12.62,252.873497999094,-1.03651067659718,255.001820300283,-9.34721005975416,-1.2,-0.01,-0.7,70
12.626,252.953548561507,-1.03651067659718,254.949035968872,-9.6378436727677,-1.2,-0.01,-0.7,70
12.63,253.009186224324,-1.03651067659718,254.918306765324,-9.6378436727677,-1.2,-0.01,-0.7,70
12.64,253.155226697711,-1.03651067659718,254.857838297388,-9.6378436727677,-1.2,-0.01,-0.7,70
12.65,253.309694525031,-1.03651067659718,254.8217153982,-9.6378436727677,-1.2,-0.01,-0.7,70
12.66,253.471010719181,-1.03651067659718,254.810895693869,-9.6378436727677,-1.2,-0.01,-0.7,70
12.67,253.637907484418,-1.03651067659718,254.826030568948,-9.6378436727677,-1.2,-0.01,-0.7,70
12.68,253.809389909644,-1.03651067659718,254.867530269164,-9.6378436727677,-1.2,-0.01,-0.7,70
12.685,253.896604836651,-1.03651067659718,254.898249739986,-1.16964923933122,-1.2,-0.01,-0.7,70
12.69,253.984696982027,-1.03651067659718,254.935646390194,-1.16964923933122,-1.2,-0.01,-0.7,70
12.7,254.163263947353,-1.03651067659718,255.029645079266,-1.16964923933122,-1.2,-0.01,-0.7,70
12.71,254.344687333908,-1.03651067659718,255.146252809414,-1.16964923933122,-1.2,-0.01,-0.7,70
12.72,254.528693432043,-1.03651067659718,255.280180238881,-1.16964923933122,-1.2,-0.01,-0.7,70
12.73,254.715110602074,-1.03651067659718,255.426651221275,-1.16964923933122,-1.2,-0.01,-0.7,70
12.74,254.903845494566,-1.03651067659718,255.582283202162,-1.16964923933122,-1.2,-0.01,-0.7,70
12.744,254.979978999717,-1.03651067659718,255.646539301488,7.2770031943521,-1.2,-0.01,-0.7,70
12.75,255.094863058305,-1.03651067659718,255.744651382003,7.2770031943521,-1.2,-0.01,-0.7,70
12.76,255.288170082181,-1.03651067659718,255.911738017097,7.2770031943521,-1.2,-0.01,-0.7,70
12.77,255.483801915965,-1.03651067659718,256.07988160387,7.2770031943521,-1.2,-0.01,-0.7,70
12.78,255.681812008152,-1.03651067659718,256.24357742919,7.2770031943521,-1.2,-0.01,-0.7,70
12.79,255.882263854735,-1.03651067659718,256.397935030532,7.2770031943521,-1.2,-0.01,-0.7,70
12.8,256.085224984234,-1.03651067659718,256.539456851828,7.2770031943521,-1.2,-0.01,-0.7,70
12.803,256.146612748453,13.9433046879362,256.579028092341,11.7889922618121,-1.2,-0.01,-0.7,70
12.81,256.290740288874,13.9433046879362,256.665635018534,11.7889922618121,-1.2,-0.01,-0.7,70
12.82,256.4982194384,13.9433046879362,256.774456570366,11.7889922618121,-1.2,-0.01,-0.7,70
12.83,256.705555569574,13.9433046879362,256.863091545016,11.7889922618121,-1.2,-0.01,-0.7,70
12.84,256.909482068403,13.9433046879362,256.927908495331,11.7889922618121,-1.2,-0.01,-0.7,70
12.85,257.106082688589,13.9433046879362,256.96597585339,11.7889922618121,-1.2,-0.01,-0.7,70
12.86,257.291175673857,13.9433046879362,256.975335178507,11.7889922618121,-1.2,-0.01,-0.7,70
12.862,257.326443845973,15.7538945123687,256.973641349573,5.88188566937391,-1.2,-0.01,-0.7,70
12.87,257.460587413609,15.7538945123687,256.954618346477,5.88188566937391,-1.2,-0.01,-0.7,70
12.88,257.610258478622,15.7538945123687,256.903409364547,5.88188566937391,-1.2,-0.01,-0.7,70
12.89,257.736273942289,15.7538945123687,256.823266566412,5.88188566937391,-1.2,-0.01,-0.7,70
12.9,257.834983592831,15.7538945123687,256.717394117128,5.88188566937391,-1.2,-0.01,-0.7,70
12.91,257.9030897851,15.7538945123687,256.58884201276,5.88188566937391,-1.2,-0.01,-0.7,70
12.92,257.937690541144,15.7538945123687,256.439895197437,5.88188566937391,-1.2,-0.01,-0.7,70
12.921,257.939208247542,9.76267444414549,256.423941311321,-5.98030699320401,-1.2,-0.01,-0.7,70
12.926,257.941315787961,9.76267444414549,256.34147603779,-5.98030699320401,-1.2,-0.01,-0.7,70
12.93,257.936313457012,9.76267444414549,256.27226880742,-5.98030699320401,-1.2,-0.01,-0.7,70
12.94,257.897217027779,9.76267444414549,256.08807681962,-5.98030699320401,-1.2,-0.01,-0.7,70
12.95,257.819612642708,9.76267444414549,255.891889825172,-5.98030699320401,-1.2,-0.01,-0.7,70
12.96,257.703444661992,9.76267444414549,255.690471377805,-5.98030699320401,-1.2,-0.01,-0.7,70
12.97,257.549165547682,9.76267444414549,255.490371379935,-5.98030699320401,-1.2,-0.01,-0.7,70
12.98,257.357558519945,-5.10458618789797,255.29673870827,-14.183835336576,-1.2,-0.01,-0.7,70
12.99,257.129688306083,-5.10458618789797,255.113971305687,-14.183835336576,-1.2,-0.01,-0.7,70
13,256.867666344767,-5.10458618789797,254.947394146274,-14.183835336576,-1.2,-0.01,-0.7,70
13.01,256.575076713318,-5.10458618789797,254.803116203647,-14.183835336576,-1.2,-0.01,-0.7,70
13.02,256.256443595941,-5.10458618789797,254.686316159141,-14.183835336576,-1.2,-0.01,-0.7,70
13.03,255.916745856794,-5.10458618789797,254.600742192133,-14.183835336576,-1.2,-0.01,-0.7,70
13.039,255.597201575595,-21.200285455262,254.552592511231,-4.68678524714174,-1.2,-0.01,-0.7,70
13.04,255.561054771008,-21.200285455262,254.548985310611,-4.68678524714174,-1.2,-0.01,-0.7,70
13.045,255.378769157098,-21.200285455262,254.536006738949,-4.68678524714174,-1.2,-0.01,-0.7,70
13.05,255.194416623359,-21.200285455262,254.531400266248,-4.68678524714174,-1.2,-0.01,-0.7,70
13.06,254.822720640641,-21.200285455262,254.544813727235,-4.68678524714174,-1.2,-0.01,-0.7,70
13.07,254.452982325613,-21.200285455262,254.583742790519,-4.68678524714174,-1.2,-0.01,-0.7,70
13.08,254.092715437637,-21.200285455262,254.643269401213,-4.68678524714174,-1.2,-0.01,-0.7,70
13.09,253.749415825189,-21.200285455262,254.720036753652,-4.68678524714174,-1.2,-0.01,-0.7,70
13.098,253.491796277863,-8.11642655419889,254.792227216848,-1.16615650496105,-1.2,-0.01,-0.7,70
13.1,253.430203468712,-8.11642655419889,254.811666391986,-1.16615650496105,-1.2,-0.01,-0.7,70
13.11,253.141437650153,-8.11642655419889,254.916320209366,-1.16615650496105,-1.2,-0.01,-0.7,70
13.12,252.887727878934,-8.11642655419889,255.031623090886,-1.16615650496105,-1.2,-0.01,-0.7,70
13.13,252.671722233183,-8.11642655419889,255.154643260144,-1.16615650496105,-1.2,-0.01,-0.7,70
