time_s,ball_grey,servo_grey,ball_black,servo_black,Kp,Ki,Kd
8.11,254.941385549624,0.00207552626430493,400,45,-2.2,-2,-0.7
8.12,254.940551031618,0.00207552626430493,400,45,-2.2,-2,-0.7
8.13,254.93971058503,0.00207552626430493,400,45,-2.2,-2,-0.7
8.14,254.938864209859,0.00207552626430493,400,45,-2.2,-2,-0.7
8.15,254.938011906106,0.00207552626430493,400,45,-2.2,-2,-0.7
8.16,254.93715367377,0.00207552626430493,400,45,-2.2,-2,-0.7
8.17,254.936289512851,0.00207552626430493,400,45,-2.2,-2,-0.7
8.18,254.935419423349,0.00207552626430493,400,45,-2.2,-2,-0.7
8.19,254.934543405265,0.00207552626430493,400,45,-2.2,-2,-0.7
8.2,254.933661458598,0.00207552626430493,400,45,-2.2,-2,-0.7
8.21,254.932773583349,0.00207552626430493,400,45,-2.2,-2,-0.7
8.22,254.931879779517,0.00207552626430493,400,45,-2.2,-2,-0.7
8.23,254.930980047102,0.00207552626430493,400,45,-2.2,-2,-0.7
8.24,254.930074386105,0.00207552626430493,400,45,-2.2,-2,-0.7
8.25,254.929162796525,0.00207552626430493,400,45,-2.2,-2,-0.7
8.26,254.928245278363,0.00207552626430493,400,45,-2.2,-2,-0.7
8.27,254.927321831617,0.00207552626430493,400,45,-2.2,-2,-0.7
8.28,254.926392456289,0.00207552626430493,400,45,-2.2,-2,-0.7
8.29,254.925457152379,0.00207552626430493,400,45,-2.2,-2,-0.7
8.3,254.924515919886,0.00207552626430493,400,45,-2.2,-2,-0.7
8.31,254.92356875881,0.00207552626430493,400,45,-2.2,-2,-0.7
8.32,254.922615669152,0.00207552626430493,400,45,-2.2,-2,-0.7
8.33,254.921656650911,0.00207552626430493,400,45,-2.2,-2,-0.7
8.34,254.920691704087,0.00207552626430493,400,45,-2.2,-2,-0.7
8.35,254.919720828681,0.00207552626430493,400,45,-2.2,-2,-0.7
8.36,254.918744024692,0.00207552626430493,400,45,-2.2,-2,-0.7
8.37,254.91776129212,0.00207552626430493,400,45,-2.2,-2,-0.7
8.38,254.916772630966,0.00207552626430493,400,45,-2.2,-2,-0.7
8.39,254.915778041229,0.00207552626430493,400,45,-2.2,-2,-0.7
8.4,254.914777522909,0.00207552626430493,400,45,-2.2,-2,-0.7
8.41,254.913771076007,0.00207552626430493,400,45,-2.2,-2,-0.7
8.42,254.912758700523,0.00207552626430493,400,45,-2.2,-2,-0.7
