,Angles,PWM,Angles_1
3884,8.4,22,6.6
3885,10.2,22,8.4
3886,12.6,22,10.2
3887,14.4,22,12.6
3888,15.6,22,14.4
3889,17.4,22,15.6
3890,18.0,22,17.4
3891,18.6,22,18.0
3892,18.6,22,18.6
3893,18.6,22,18.6
3894,18.6,22,18.6
3895,18.6,22,18.6
3896,18.6,22,18.6
3897,18.6,22,18.6
3898,18.6,22,18.6
3899,18.6,22,18.6
3900,18.6,22,18.6
3901,18.6,22,18.6
3902,18.6,22,18.6
3903,18.6,22,18.6
3904,18.6,22,18.6
3905,18.6,22,18.6
3906,18.6,22,18.6
3907,18.6,22,18.6
3908,18.6,22,18.6
3909,18.6,22,18.6
3910,18.6,22,18.6
3911,18.6,22,18.6
3912,18.6,22,18.6
3913,18.6,22,18.6
3914,18.6,22,18.6
3915,18.6,22,18.6
3916,18.6,22,18.6
3917,18.6,22,18.6
3918,18.6,22,18.6
3919,18.6,22,18.6
3920,18.6,22,18.6
3921,18.6,22,18.6
3922,18.6,22,18.6
3923,18.6,22,18.6
3924,18.6,22,18.6
3925,18.6,22,18.6
3926,18.6,22,18.6
3927,18.6,22,18.6
3928,18.6,22,18.6
3929,18.6,22,18.6
3930,18.6,22,18.6
3931,18.6,22,18.6
3932,18.6,22,18.6
3933,18.6,22,18.6
3934,18.6,22,18.6
3935,18.6,22,18.6
3936,18.6,22,18.6
3937,18.6,22,18.6
3938,18.6,22,18.6
3939,18.6,22,18.6
3940,18.6,22,18.6
3941,18.6,22,18.6
3942,18.6,22,18.6
3943,18.6,22,18.6
3944,18.6,22,18.6
3945,18.6,22,18.6
3946,18.6,22,18.6
3947,18.6,22,18.6
3948,18.6,22,18.6
3949,18.6,22,18.6
3950,18.6,22,18.6
3951,18.6,22,18.6
3952,18.6,22,18.6
3953,18.6,22,18.6
3954,18.6,22,18.6
3955,18.6,22,18.6
3956,18.6,22,18.6
3957,18.6,22,18.6
3958,18.6,22,18.6
3959,18.6,22,18.6
3960,18.6,22,18.6
3961,18.6,22,18.6
3962,18.6,22,18.6
3963,18.6,22,18.6
3964,18.6,22,18.6
3965,18.6,22,18.6
3966,18.6,22,18.6
3967,18.6,22,18.6
3968,18.6,-22,18.6
3969,17.4,-22,18.6
3970,16.2,-22,17.4
3971,14.4,-22,16.2
3972,12.6,-22,14.4
3973,10.2,-22,12.6
3974,8.4,-22,10.2
3975,6.0,-22,8.4
3976,4.2,-22,6.0
3977,1.8,-22,4.2
3978,-0.6,-22,1.8
3979,-2.4,-22,-0.6
3980,-5.4,-22,-2.4
3981,-7.8,-22,-5.4
3982,-9.6,-22,-7.8
3983,-12.0,-22,-9.6
3984,-13.8,-22,-12.0
3985,-16.2,-22,-13.8
3986,-17.4,-22,-16.2
3987,-19.2,-22,-17.4
3988,-19.8,-22,-19.2
3989,-20.4,-22,-19.8
3990,-20.4,-22,-20.4
3991,-21.0,-22,-20.4
3992,-21.0,-22,-21.0
3993,-21.0,-22,-21.0
3994,-21.0,-22,-21.0
3995,-21.0,-22,-21.0
3996,-21.0,-22,-21.0
3997,-21.0,-22,-21.0
3998,-21.0,-22,-21.0
3999,-21.0,-22,-21.0
4000,-21.0,-22,-21.0
4001,-21.0,-22,-21.0
4002,-21.0,-22,-21.0
4003,-21.0,-22,-21.0
4004,-21.0,-22,-21.0
4005,-21.0,-22,-21.0
4006,-21.0,-22,-21.0
4007,-21.0,-22,-21.0
4008,-21.0,-22,-21.0
4009,-21.0,-22,-21.0
4010,-21.0,-22,-21.0
4011,-21.0,-22,-21.0
4012,-21.0,-22,-21.0
4013,-21.0,-22,-21.0
4014,-21.0,-22,-21.0
4015,-21.0,-22,-21.0
4016,-21.0,-22,-21.0
4017,-21.0,-5,-21.0
4018,-19.8,-5,-21.0
4019,-18.0,-5,-19.8
4020,-16.2,-5,-18.0
4021,-13.8,-5,-16.2
4022,-12.0,-5,-13.8
4023,-10.2,-5,-12.0
4024,-8.4,-5,-10.2
4025,-7.2,-5,-8.4
4026,-6.6,-5,-7.2
4027,-6.0,-5,-6.6
4028,-6.0,-5,-6.0
4029,-6.0,-5,-6.0
4030,-6.0,-5,-6.0
4031,-5.4,-5,-6.0
4032,-5.4,-5,-5.4
4033,-5.4,-5,-5.4
4034,-5.4,-5,-5.4
4035,-5.4,-5,-5.4
4036,-5.4,-5,-5.4
4037,-5.4,-5,-5.4
4038,-5.4,-5,-5.4
4039,-5.4,-5,-5.4
4040,-5.4,-5,-5.4
4041,-5.4,-5,-5.4
4042,-5.4,-5,-5.4
4043,-5.4,-5,-5.4
4044,-5.4,-5,-5.4
4045,-5.4,-5,-5.4
4046,-5.4,-5,-5.4
4047,-5.4,-5,-5.4
4048,-5.4,-5,-5.4
4049,-5.4,-5,-5.4
4050,-5.4,-5,-5.4
4051,-5.4,-5,-5.4
4052,-5.4,-5,-5.4
4053,-5.4,-5,-5.4
4054,-5.4,-5,-5.4
4055,-5.4,-5,-5.4
4056,-5.4,-5,-5.4
4057,-5.4,-5,-5.4
4058,-5.4,-5,-5.4
4059,-5.4,-5,-5.4
4060,-5.4,-5,-5.4
4061,-5.4,-5,-5.4
4062,-5.4,-5,-5.4
4063,-5.4,-5,-5.4
4064,-5.4,-5,-5.4
4065,-5.4,-5,-5.4
4066,-5.4,-5,-5.4
4067,-5.4,-5,-5.4
4068,-5.4,-5,-5.4
4069,-5.4,-5,-5.4
4070,-5.4,-5,-5.4
4071,-5.4,-5,-5.4
4072,-5.4,-5,-5.4
4073,-5.4,-5,-5.4
4074,-5.4,-5,-5.4
4075,-5.4,-5,-5.4
4076,-5.4,-5,-5.4
4077,-5.4,-5,-5.4
4078,-5.4,-5,-5.4
4079,-5.4,-5,-5.4
4080,-5.4,-5,-5.4
4081,-5.4,-5,-5.4
4082,-5.4,-5,-5.4
4083,-5.4,-5,-5.4
4084,-5.4,-5,-5.4
4085,-5.4,-5,-5.4
4086,-5.4,-5,-5.4
4087,-5.4,-5,-5.4
4088,-5.4,-5,-5.4
4089,-5.4,-21,-5.4
4090,-7.2,-21,-5.4
4091,-9.0,-21,-7.2
4092,-10.8,-21,-9.0
4093,-12.6,-21,-10.8
4094,-14.4,-21,-12.6
4095,-16.2,-21,-14.4
4096,-17.4,-21,-16.2
4097,-18.6,-21,-17.4
4098,-19.2,-21,-18.6
4099,-19.2,-21,-19.2
4100,-19.2,-21,-19.2
4101,-19.8,-21,-19.2
4102,-19.8,-21,-19.8
4103,-19.8,-21,-19.8
4104,-19.8,-21,-19.8
4105,-19.8,-21,-19.8
4106,-19.8,-21,-19.8
4107,-19.8,8,-19.8
4108,-18.6,8,-19.8
4109,-16.8,8,-18.6
4110,-15.0,8,-16.8
4111,-13.2,8,-15.0
4112,-11.4,8,-13.2
4113,-9.0,8,-11.4
4114,-6.6,8,-9.0
4115,-4.2,8,-6.6
4116,-2.4,8,-4.2
4117,0.0,8,-2.4
4118,1.8,8,0.0
4119,3.6,8,1.8
4120,4.8,8,3.6
4121,5.4,8,4.8
4122,6.0,8,5.4
4123,6.0,8,6.0
4124,6.0,8,6.0
4125,6.0,8,6.0
4126,6.0,8,6.0
4127,6.0,8,6.0
4128,6.0,8,6.0
4129,6.0,8,6.0
4130,6.0,8,6.0
4131,6.0,8,6.0
4132,6.0,8,6.0
4133,6.0,8,6.0
4134,6.0,8,6.0
4135,6.0,8,6.0
4136,6.0,8,6.0
4137,5.4,-45,6.0
4138,4.2,-45,5.4
4139,2.4,-45,4.2
4140,1.2,-45,2.4
4141,-1.2,-45,1.2
4142,-3.0,-45,-1.2
4143,-5.4,-45,-3.0
4144,-7.2,-45,-5.4
4145,-10.2,-45,-7.2
4146,-12.0,-45,-10.2
4147,-14.4,-45,-12.0
4148,-16.2,-45,-14.4
4149,-18.6,-45,-16.2
4150,-21.0,-45,-18.6
4151,-23.4,-45,-21.0
4152,-25.2,-45,-23.4
4153,-27.6,-45,-25.2
4154,-30.0,-45,-27.6
4155,-32.4,-45,-30.0
4156,-34.8,-45,-32.4
4157,-37.2,-45,-34.8
4158,-38.4,-45,-37.2
4159,-40.2,-45,-38.4
4160,-40.8,-45,-40.2
4161,-42.0,-45,-40.8
4162,-42.6,-45,-42.0
4163,-42.6,-45,-42.6
4164,-42.6,-45,-42.6
4165,-42.6,-45,-42.6
4166,-42.6,-45,-42.6
4167,-42.6,-45,-42.6
4168,-42.6,-45,-42.6
4169,-42.6,-45,-42.6
4170,-42.6,-45,-42.6
4171,-42.6,-45,-42.6
4172,-42.6,-45,-42.6
4173,-42.6,-45,-42.6
4174,-42.6,-45,-42.6
4175,-42.6,-45,-42.6
4176,-42.6,-45,-42.6
4177,-42.6,-45,-42.6
4178,-42.6,-45,-42.6
4179,-42.6,-45,-42.6
4180,-42.6,-45,-42.6
4181,-42.6,0,-42.6
4182,-41.4,0,-42.6
4183,-39.6,0,-41.4
4184,-37.8,0,-39.6
4185,-35.4,0,-37.8
4186,-33.6,0,-35.4
4187,-31.2,0,-33.6
4188,-29.4,0,-31.2
4189,-27.0,0,-29.4
4190,-25.2,0,-27.0
4191,-22.8,0,-25.2
4192,-20.4,0,-22.8
4193,-18.0,0,-20.4
4194,-15.6,0,-18.0
4195,-13.2,0,-15.6
4196,-10.8,0,-13.2
4197,-8.4,0,-10.8
4198,-6.0,0,-8.4
4199,-4.2,0,-6.0
4200,-3.0,0,-4.2
4201,-1.8,0,-3.0
4202,-1.2,0,-1.8
4203,-0.6,0,-1.2
4204,-0.6,0,-0.6
4205,-0.6,0,-0.6
4206,-0.6,0,-0.6
4207,-0.6,0,-0.6
4208,-0.6,0,-0.6
4209,-0.6,0,-0.6
4210,-0.6,0,-0.6
4211,-0.6,0,-0.6
4212,-0.6,0,-0.6
4213,-0.6,0,-0.6
4214,-0.6,0,-0.6
4215,-0.6,0,-0.6
4216,0.0,0,-0.6
4217,0.0,0,0.0
4218,0.0,0,0.0
4219,0.0,0,0.0
4220,0.0,0,0.0
4221,0.0,0,0.0
4222,0.0,0,0.0
4223,0.0,0,0.0
4224,0.0,0,0.0
4225,0.0,0,0.0
4226,0.0,0,0.0
4227,0.0,0,0.0
4228,0.0,0,0.0
4229,0.0,0,0.0
4230,0.0,0,0.0
4231,0.0,0,0.0
4232,0.0,0,0.0
4233,0.0,0,0.0
4234,0.6,24,0.0
4235,1.2,24,0.6
4236,2.4,24,1.2
4237,3.6,24,2.4
4238,5.4,24,3.6
4239,7.2,24,5.4
4240,9.0,24,7.2
4241,10.8,24,9.0
4242,12.6,24,10.8
4243,15.0,24,12.6
4244,16.8,24,15.0
4245,18.6,24,16.8
4246,19.2,24,18.6
4247,19.8,24,19.2
4248,20.4,24,19.8
4249,20.4,24,20.4
4250,20.4,24,20.4
4251,20.4,24,20.4
4252,20.4,24,20.4
4253,21.0,24,20.4
4254,21.0,24,21.0
4255,21.0,24,21.0
4256,21.0,24,21.0
4257,21.0,24,21.0
4258,21.0,24,21.0
4259,21.0,24,21.0
4260,21.0,24,21.0
4261,21.0,24,21.0
4262,21.0,24,21.0
4263,21.0,24,21.0
4264,21.0,24,21.0
4265,21.0,24,21.0
4266,21.0,24,21.0
4267,21.0,24,21.0
4268,21.0,24,21.0
4269,21.0,24,21.0
4270,21.0,24,21.0
4271,21.0,24,21.0
4272,21.0,24,21.0
4273,21.0,24,21.0
4274,21.0,24,21.0
4275,21.0,24,21.0
4276,21.0,24,21.0
4277,21.0,24,21.0
4278,21.0,24,21.0
4279,21.0,24,21.0
4280,21.0,24,21.0
4281,21.0,24,21.0
4282,21.0,24,21.0
4283,21.0,24,21.0
4284,21.0,24,21.0
4285,21.0,24,21.0
4286,21.0,24,21.0
4287,21.0,24,21.0
4288,21.0,24,21.0
4289,21.0,24,21.0
4290,21.0,24,21.0
4291,21.0,24,21.0
4292,21.0,24,21.0
4293,21.0,24,21.0
4294,21.0,24,21.0
4295,21.0,24,21.0
4296,21.0,24,21.0
4297,21.0,24,21.0
4298,21.0,24,21.0
4299,21.0,24,21.0
4300,21.0,24,21.0
4301,21.0,24,21.0
4302,21.0,24,21.0
4303,21.0,24,21.0
4304,21.0,24,21.0
4305,21.0,24,21.0
4306,21.0,24,21.0
4307,21.0,24,21.0
4308,21.0,24,21.0
4309,21.0,24,21.0
4310,21.0,24,21.0
4311,21.0,24,21.0
4312,21.0,24,21.0
4313,21.0,11,21.0
4314,19.8,11,21.0
4315,18.0,11,19.8
4316,16.2,11,18.0
4317,14.4,11,16.2
4318,13.2,11,14.4
4319,11.4,11,13.2
4320,10.2,11,11.4
4321,9.6,11,10.2
4322,9.6,11,9.6
4323,9.6,11,9.6
4324,9.6,11,9.6
4325,9.6,11,9.6
4326,9.6,11,9.6
4327,9.6,11,9.6
4328,9.6,11,9.6
4329,9.6,11,9.6
4330,9.6,11,9.6
4331,9.6,11,9.6
4332,9.6,11,9.6
4333,9.6,11,9.6
4334,9.6,11,9.6
4335,9.6,11,9.6
4336,9.6,11,9.6
4337,9.6,11,9.6
4338,9.6,11,9.6
4339,9.6,11,9.6
4340,9.6,11,9.6
4341,9.6,11,9.6
4342,9.6,11,9.6
4343,9.6,11,9.6
4344,9.6,11,9.6
4345,9.6,11,9.6
4346,9.6,11,9.6
4347,9.6,11,9.6
4348,9.6,11,9.6
4349,9.6,11,9.6
4350,9.6,11,9.6
4351,9.6,11,9.6
4352,9.6,11,9.6
4353,9.6,11,9.6
4354,9.6,11,9.6
4355,9.6,11,9.6
4356,9.6,11,9.6
4357,9.6,11,9.6
4358,9.6,11,9.6
4359,9.6,11,9.6
4360,9.6,11,9.6
4361,9.6,11,9.6
4362,9.6,11,9.6
4363,9.6,11,9.6
4364,9.6,11,9.6
4365,9.6,11,9.6
4366,9.6,11,9.6
4367,9.6,11,9.6
4368,9.6,11,9.6
4369,9.6,11,9.6
4370,9.6,11,9.6
4371,9.6,11,9.6
4372,9.6,11,9.6
4373,9.6,11,9.6
4374,9.6,11,9.6
4375,9.6,11,9.6
4376,9.6,11,9.6
4377,9.6,11,9.6
4378,9.6,11,9.6
4379,9.6,11,9.6
4380,9.6,11,9.6
4381,9.6,11,9.6
4382,9.6,11,9.6
4383,9.6,11,9.6
4384,9.6,11,9.6
4385,9.6,11,9.6
4386,9.6,11,9.6
4387,9.6,11,9.6
4388,9.6,11,9.6
4389,9.6,11,9.6
4390,9.6,11,9.6
4391,9.6,11,9.6
4392,9.6,11,9.6
4393,9.6,11,9.6
4394,9.6,11,9.6
4395,9.6,11,9.6
4396,9.6,11,9.6
4397,9.6,11,9.6
4398,9.6,11,9.6
4399,9.6,11,9.6
4400,9.6,11,9.6
4401,9.6,11,9.6
4402,9.6,11,9.6
4403,9.6,11,9.6
4404,9.6,-2,9.6
4405,8.4,-2,9.6
4406,7.8,-2,8.4
4407,6.6,-2,7.8
4408,6.0,-2,6.6
4409,4.2,-2,6.0
4410,3.6,-2,4.2
4411,1.8,-2,3.6
4412,0.6,-2,1.8
4413,0.0,-2,0.6
4414,-1.2,-2,0.0
4415,-1.2,-2,-1.2
4416,-1.2,-2,-1.2
4417,-1.8,-2,-1.2
4418,-1.8,-2,-1.8
4419,-1.8,-2,-1.8
4420,-1.8,-2,-1.8
4421,-1.8,-2,-1.8
4422,-1.8,-2,-1.8
4423,-1.8,-2,-1.8
4424,-2.4,-2,-1.8
4425,-2.4,-2,-2.4
4426,-2.4,-2,-2.4
4427,-2.4,-2,-2.4
4428,-2.4,-2,-2.4
4429,-2.4,-2,-2.4
4430,-2.4,-2,-2.4
4431,-2.4,-2,-2.4
4432,-2.4,-2,-2.4
4433,-2.4,-2,-2.4
4434,-2.4,-2,-2.4
4435,-2.4,-2,-2.4
4436,-2.4,-2,-2.4
4437,-2.4,-2,-2.4
4438,-2.4,-2,-2.4
4439,-2.4,-2,-2.4
4440,-2.4,-2,-2.4
4441,-2.4,-2,-2.4
4442,-2.4,-2,-2.4
4443,-2.4,-2,-2.4
4444,-2.4,-2,-2.4
4445,-2.4,-2,-2.4
4446,-2.4,-2,-2.4
4447,-2.4,-2,-2.4
4448,-2.4,-2,-2.4
4449,-2.4,-2,-2.4
4450,-2.4,-2,-2.4
4451,-2.4,-2,-2.4
4452,-2.4,-2,-2.4
4453,-2.4,-2,-2.4
4454,-2.4,-2,-2.4
4455,-2.4,-2,-2.4
4456,-2.4,-2,-2.4
4457,-2.4,-2,-2.4
4458,-2.4,-2,-2.4
4459,-2.4,-2,-2.4
4460,-2.4,-2,-2.4
4461,-2.4,-2,-2.4
4462,-2.4,-2,-2.4
4463,-2.4,-2,-2.4
4464,-2.4,-2,-2.4
4465,-2.4,-2,-2.4
4466,-2.4,-2,-2.4
4467,-2.4,-2,-2.4
4468,-2.4,-2,-2.4
4469,-2.4,-2,-2.4
4470,-2.4,-2,-2.4
4471,-2.4,-2,-2.4
4472,-2.4,-2,-2.4
4473,-2.4,-2,-2.4
4474,-2.4,-2,-2.4
4475,-2.4,-2,-2.4
4476,-2.4,-2,-2.4
4477,-2.4,-2,-2.4
4478,-2.4,-2,-2.4
4479,-2.4,-2,-2.4
4480,-2.4,-2,-2.4
4481,-2.4,-2,-2.4
4482,-2.4,-2,-2.4
4483,-2.4,-2,-2.4
4484,-2.4,-2,-2.4
4485,-2.4,-2,-2.4
4486,-2.4,-2,-2.4
4487,-2.4,-2,-2.4
4488,-2.4,-2,-2.4
4489,-2.4,-2,-2.4
4490,-2.4,-2,-2.4
4491,-2.4,-2,-2.4
4492,-2.4,-2,-2.4
4493,-2.4,-2,-2.4
4494,-2.4,-2,-2.4
4495,-2.4,-2,-2.4
4496,-2.4,-2,-2.4
4497,-2.4,-2,-2.4
4498,-2.4,-2,-2.4
4499,-2.4,-2,-2.4
4500,-2.4,-2,-2.4
4501,-2.4,-2,-2.4
4502,-2.4,-2,-2.4
4503,-2.4,-2,-2.4
4504,-2.4,-2,-2.4
4505,-2.4,-2,-2.4
4506,-2.4,-2,-2.4
4507,-2.4,-2,-2.4
4508,-2.4,-2,-2.4
4509,-2.4,-2,-2.4
4510,-2.4,-2,-2.4
4511,-2.4,-2,-2.4
4512,-2.4,-2,-2.4
4513,-2.4,-2,-2.4
4514,-2.4,-2,-2.4
4515,-2.4,-2,-2.4
4516,-2.4,-2,-2.4
4517,-2.4,-2,-2.4
4518,-2.4,-2,-2.4
4519,-2.4,-2,-2.4
4520,-2.4,-2,-2.4
4521,-2.4,-2,-2.4
4522,-2.4,-2,-2.4
4523,-2.4,-2,-2.4
4524,-2.4,-2,-2.4
4525,-2.4,-2,-2.4
4526,-2.4,-2,-2.4
4527,-2.4,-2,-2.4
4528,-2.4,-2,-2.4
4529,-2.4,-2,-2.4
4530,-2.4,-2,-2.4
4531,-2.4,-2,-2.4
4532,-2.4,-2,-2.4
4533,-2.4,-2,-2.4
4534,-2.4,-2,-2.4
4535,-2.4,-2,-2.4
4536,-2.4,-2,-2.4
4537,-2.4,-2,-2.4
4538,-2.4,-2,-2.4
4539,-2.4,-2,-2.4
4540,-2.4,-6,-2.4
4541,-3.0,-6,-2.4
4542,-3.6,-6,-3.0
4543,-3.6,-6,-3.6
4544,-4.2,-6,-3.6
4545,-4.2,-6,-4.2
4546,-4.8,-6,-4.2
4547,-5.4,-6,-4.8
4548,-5.4,-6,-5.4
4549,-5.4,-6,-5.4
4550,-5.4,-6,-5.4
4551,-5.4,-6,-5.4
4552,-5.4,-6,-5.4
4553,-5.4,-6,-5.4
4554,-5.4,-6,-5.4
4555,-5.4,-6,-5.4
4556,-5.4,-6,-5.4
4557,-5.4,-6,-5.4
4558,-5.4,-6,-5.4
4559,-5.4,-6,-5.4
4560,-5.4,-6,-5.4
4561,-5.4,-6,-5.4
4562,-5.4,-6,-5.4
4563,-5.4,-6,-5.4
4564,-5.4,-6,-5.4
4565,-5.4,-6,-5.4
4566,-5.4,-6,-5.4
4567,-5.4,-6,-5.4
4568,-5.4,-6,-5.4
4569,-5.4,-6,-5.4
4570,-5.4,-6,-5.4
4571,-5.4,-6,-5.4
4572,-5.4,-6,-5.4
4573,-5.4,-6,-5.4
4574,-5.4,-6,-5.4
4575,-5.4,-6,-5.4
4576,-5.4,-6,-5.4
4577,-5.4,-6,-5.4
4578,-5.4,-6,-5.4
4579,-5.4,-6,-5.4
4580,-4.2,0,-5.4
4581,-3.0,0,-4.2
4582,-2.4,0,-3.0
4583,-1.8,0,-2.4
4584,-1.2,0,-1.8
4585,-0.6,0,-1.2
4586,0.0,0,-0.6
4587,0.0,0,0.0
4588,0.0,0,0.0
4589,0.0,0,0.0
4590,0.0,0,0.0
4591,0.0,0,0.0
4592,0.0,0,0.0
4593,0.0,0,0.0
4594,0.0,0,0.0
4595,0.0,0,0.0
4596,0.0,0,0.0
4597,0.0,0,0.0
4598,0.0,0,0.0
4599,0.0,0,0.0
4600,0.0,0,0.0
4601,0.0,0,0.0
4602,0.0,0,0.0
4603,0.0,0,0.0
4604,0.0,0,0.0
4605,0.0,0,0.0
4606,0.0,0,0.0
4607,0.0,0,0.0
4608,0.0,0,0.0
4609,0.0,0,0.0
4610,0.0,0,0.0
4611,0.0,0,0.0
4612,0.0,0,0.0
4613,0.0,0,0.0
4614,0.0,0,0.0
4615,0.0,0,0.0
4616,0.0,0,0.0
4617,0.0,0,0.0
4618,0.0,0,0.0
4619,0.0,0,0.0
4620,0.0,0,0.0
4621,0.0,0,0.0
4622,0.0,0,0.0
4623,0.0,0,0.0
4624,0.0,0,0.0
4625,0.0,0,0.0
4626,0.0,0,0.0
4627,0.0,0,0.0
4628,-0.6,-11,0.0
4629,-1.2,-11,-0.6
4630,-1.8,-11,-1.2
4631,-2.4,-11,-1.8
4632,-3.6,-11,-2.4
4633,-4.8,-11,-3.6
4634,-5.4,-11,-4.8
4635,-6.6,-11,-5.4
4636,-7.8,-11,-6.6
4637,-9.0,-11,-7.8
4638,-9.6,-11,-9.0
4639,-9.6,-11,-9.6
4640,-9.6,-11,-9.6
4641,-10.2,-11,-9.6
4642,-10.2,-11,-10.2
4643,-10.2,-11,-10.2
4644,-10.2,-11,-10.2
4645,-10.2,-11,-10.2
4646,-10.2,-11,-10.2
4647,-10.2,-11,-10.2
4648,-10.2,-11,-10.2
4649,-10.2,-11,-10.2
4650,-10.2,-11,-10.2
4651,-10.2,-11,-10.2
4652,-10.2,-11,-10.2
4653,-10.2,-11,-10.2
4654,-10.2,-11,-10.2
4655,-10.2,-11,-10.2
4656,-10.2,-11,-10.2
4657,-10.2,-11,-10.2
4658,-10.2,-11,-10.2
4659,-10.2,9,-10.2
4660,-9.0,9,-10.2
4661,-6.6,9,-9.0
4662,-4.8,9,-6.6
4663,-3.0,9,-4.8
4664,-1.2,9,-3.0
4665,1.2,9,-1.2
4666,3.0,9,1.2
4667,4.8,9,3.0
4668,5.4,9,4.8
4669,6.6,9,5.4
4670,7.2,9,6.6
4671,7.2,9,7.2
4672,7.2,9,7.2
4673,7.2,9,7.2
4674,7.2,9,7.2
4675,7.2,9,7.2
4676,7.2,9,7.2
4677,7.2,9,7.2
4678,7.2,9,7.2
4679,7.2,9,7.2
4680,7.2,9,7.2
4681,7.2,9,7.2
4682,7.2,9,7.2
4683,7.2,9,7.2
4684,7.2,9,7.2
4685,7.2,9,7.2
4686,7.2,9,7.2
4687,7.2,9,7.2
4688,7.2,9,7.2
4689,7.2,9,7.2
4690,7.2,-23,7.2
4691,6.6,-23,7.2
4692,4.8,-23,6.6
4693,3.0,-23,4.8
4694,1.2,-23,3.0
4695,-0.6,-23,1.2
4696,-3.0,-23,-0.6
4697,-5.4,-23,-3.0
4698,-7.2,-23,-5.4
4699,-9.6,-23,-7.2
4700,-11.4,-23,-9.6
4701,-13.8,-23,-11.4
4702,-16.2,-23,-13.8
4703,-17.4,-23,-16.2
4704,-18.0,-23,-17.4
4705,-18.0,-23,-18.0
4706,-18.0,-23,-18.0
4707,-18.0,-23,-18.0
4708,-18.0,-23,-18.0
4709,-18.0,-23,-18.0
4710,-18.0,-23,-18.0
4711,-18.0,-23,-18.0
4712,-18.0,-23,-18.0
4713,-16.8,-17,-18.0
4714,-16.2,-17,-16.8
4715,-16.2,-17,-16.2
4716,-16.2,-17,-16.2
4717,-16.2,-17,-16.2
4718,-16.2,-17,-16.2
4719,-16.2,-17,-16.2
4720,-16.2,-17,-16.2
4721,-16.2,-17,-16.2
4722,-16.2,-17,-16.2
4723,-16.2,-17,-16.2
4724,-16.2,-17,-16.2
4725,-16.2,-17,-16.2
4726,-16.2,-17,-16.2
4727,-16.2,-17,-16.2
4728,-16.2,-17,-16.2
4729,-16.2,-17,-16.2
4730,-16.2,-17,-16.2
4731,-16.2,-17,-16.2
4732,-16.2,-17,-16.2
4733,-16.2,-17,-16.2
4734,-16.2,-17,-16.2
4735,-16.2,-17,-16.2
4736,-16.2,-17,-16.2
4737,-16.2,-17,-16.2
4738,-16.2,-17,-16.2
4739,-16.2,-17,-16.2
4740,-16.2,-17,-16.2
4741,-16.2,-17,-16.2
4742,-16.2,-17,-16.2
4743,-16.2,-17,-16.2
4744,-16.2,-17,-16.2
4745,-16.2,-17,-16.2
4746,-16.2,-17,-16.2
4747,-16.2,-17,-16.2
4748,-16.2,-17,-16.2
4749,-16.2,-17,-16.2
4750,-16.2,-25,-16.2
4751,-17.4,-25,-16.2
4752,-18.6,-25,-17.4
4753,-20.4,-25,-18.6
4754,-21.6,-25,-20.4
4755,-22.8,-25,-21.6
4756,-22.8,-25,-22.8
4757,-23.4,-25,-22.8
4758,-23.4,-25,-23.4
4759,-23.4,-25,-23.4
4760,-23.4,-25,-23.4
4761,-23.4,-25,-23.4
4762,-23.4,-25,-23.4
4763,-23.4,-25,-23.4
4764,-23.4,-25,-23.4
4765,-23.4,-25,-23.4
4766,-23.4,-25,-23.4
4767,-24.0,-25,-23.4
4768,-24.0,-25,-24.0
4769,-24.0,-25,-24.0
4770,-24.0,-25,-24.0
4771,-24.0,-25,-24.0
4772,-24.0,-25,-24.0
4773,-24.0,-25,-24.0
4774,-24.0,-25,-24.0
4775,-24.0,-25,-24.0
4776,-24.0,-25,-24.0
4777,-24.0,-25,-24.0
4778,-24.0,-25,-24.0
4779,-24.0,-25,-24.0
4780,-24.0,-25,-24.0
4781,-24.0,-25,-24.0
4782,-24.0,-25,-24.0
4783,-24.0,-25,-24.0
4784,-24.0,-25,-24.0
4785,-24.0,-25,-24.0
4786,-24.0,-25,-24.0
4787,-24.0,-25,-24.0
4788,-24.0,-25,-24.0
4789,-24.0,-25,-24.0
4790,-24.0,-25,-24.0
4791,-24.0,-25,-24.0
4792,-24.0,-25,-24.0
4793,-24.0,-25,-24.0
4794,-24.0,-25,-24.0
4795,-24.0,-25,-24.0
4796,-24.0,-25,-24.0
4797,-24.0,-25,-24.0
4798,-24.0,-25,-24.0
4799,-24.0,-25,-24.0
4800,-24.0,-25,-24.0
4801,-24.0,-25,-24.0
4802,-24.0,-25,-24.0
4803,-24.0,-25,-24.0
4804,-24.0,-25,-24.0
4805,-24.0,-25,-24.0
4806,-24.0,-25,-24.0
4807,-24.0,-25,-24.0
4808,-24.0,-25,-24.0
4809,-24.0,-25,-24.0
4810,-24.0,-25,-24.0
4811,-24.0,-25,-24.0
4812,-24.0,-25,-24.0
4813,-24.0,-25,-24.0
4814,-24.0,-25,-24.0
4815,-24.0,-25,-24.0
4816,-24.0,-25,-24.0
4817,-24.0,-25,-24.0
4818,-24.0,-25,-24.0
4819,-24.0,-25,-24.0
4820,-24.0,-25,-24.0
4821,-24.0,-25,-24.0
4822,-24.0,-25,-24.0
4823,-24.0,-25,-24.0
4824,-24.0,-25,-24.0
4825,-24.0,-25,-24.0
4826,-24.0,-25,-24.0
4827,-24.0,-25,-24.0
4828,-23.4,-22,-24.0
4829,-22.2,-22,-23.4
4830,-21.6,-22,-22.2
4831,-21.6,-22,-21.6
